"","year","state_alpha","state_fips","value","Categories","crop_usgs","kg_ha","ld50_ct_ha_bil","ld50_or_ha_bil","unsurveyed","noncrop"
"115936",2014,"PA",42,1,"Corn","Corn",0.0584386550450363,1.45794315113982,10.4156566501771,0,0
"115937",2014,"PA",42,2,"Cotton","Cotton",NA,NA,NA,0,0
"115938",2014,"PA",42,3,"Rice","Rice",NA,NA,NA,0,0
"115939",2014,"PA",42,4,"Sorghum","Other_crops",0.226013058149425,1.59401554622886,7.66574184959544,0,0
"115940",2014,"PA",42,5,"Soybeans","Soybeans",0.0411026702521838,0.897614263011701,5.996885328098,0,0
"115941",2014,"PA",42,6,"Sunflower","Other_crops",0.226013058149425,1.59401554622886,7.66574184959544,0,0
"115942",2014,"PA",42,10,"Peanuts","Other_crops",0.226013058149425,1.59401554622886,7.66574184959544,0,0
"115943",2014,"PA",42,11,"Tobacco","Other_crops",0.226013058149425,1.59401554622886,7.66574184959544,0,0
"115944",2014,"PA",42,12,"Sweet Corn","Vegetables_and_fruit",1.01949871895794,7.3061935254537,21.6387998105449,0,0
"115945",2014,"PA",42,13,"Pop or Orn Corn","Not_surveyed",NA,NA,NA,1,0
"115946",2014,"PA",42,14,"Mint","Not_surveyed",NA,NA,NA,1,0
"115947",2014,"PA",42,21,"Barley","Other_crops",0.226013058149425,1.59401554622886,7.66574184959544,0,0
"115948",2014,"PA",42,22,"Durum Wheat","Wheat",0.0028713619942375,0.0497552418621268,0.742129682358218,0,0
"115949",2014,"PA",42,23,"Spring Wheat","Wheat",0.0028713619942375,0.0497552418621268,0.742129682358218,0,0
"115950",2014,"PA",42,24,"Winter Wheat","Wheat",0.0028713619942375,0.0497552418621268,0.742129682358218,0,0
"115951",2014,"PA",42,25,"Other Small Grains","Not_surveyed",NA,NA,NA,1,0
"115952",2014,"PA",42,26,"Dbl Crop WinWht/Soybeans","Not_surveyed",NA,NA,NA,1,0
"115953",2014,"PA",42,27,"Rye","Not_surveyed",NA,NA,NA,1,0
"115954",2014,"PA",42,28,"Oats","Not_surveyed",NA,NA,NA,1,0
"115955",2014,"PA",42,29,"Millet","Not_surveyed",NA,NA,NA,1,0
"115956",2014,"PA",42,30,"Speltz","Not_surveyed",NA,NA,NA,1,0
"115957",2014,"PA",42,31,"Canola","Other_crops",0.226013058149425,1.59401554622886,7.66574184959544,0,0
"115958",2014,"PA",42,32,"Flaxseed","Not_surveyed",NA,NA,NA,1,0
"115959",2014,"PA",42,33,"Safflower","Not_surveyed",NA,NA,NA,1,0
"115960",2014,"PA",42,34,"Rape Seed","Other_crops",0.226013058149425,1.59401554622886,7.66574184959544,0,0
"115961",2014,"PA",42,35,"Mustard","Not_surveyed",NA,NA,NA,1,0
"115962",2014,"PA",42,36,"Alfalfa","Alfalfa",0.0130498553199271,0.150907296599614,0.0914578457760746,0,0
"115963",2014,"PA",42,37,"Other Hay/Non Alfalfa","Pasture_and_hay",NA,NA,NA,0,0
"115964",2014,"PA",42,38,"Camelina","Not_surveyed",NA,NA,NA,1,0
"115965",2014,"PA",42,39,"Buckwheat","Not_surveyed",NA,NA,NA,1,0
"115966",2014,"PA",42,41,"Sugarbeets","Other_crops",0.226013058149425,1.59401554622886,7.66574184959544,0,0
"115967",2014,"PA",42,42,"Dry Beans","Vegetables_and_fruit",1.01949871895794,7.3061935254537,21.6387998105449,0,0
"115968",2014,"PA",42,43,"Potatoes","Vegetables_and_fruit",1.01949871895794,7.3061935254537,21.6387998105449,0,0
"115969",2014,"PA",42,44,"Other Crops","Not_surveyed",NA,NA,NA,1,0
"115970",2014,"PA",42,45,"Sugarcane","Other_crops",0.226013058149425,1.59401554622886,7.66574184959544,0,0
"115971",2014,"PA",42,46,"Sweet Potatoes","Not_surveyed",NA,NA,NA,1,0
"115972",2014,"PA",42,47,"Misc Vegs & Fruits","Not_surveyed",NA,NA,NA,1,0
